CallTypeID	CustomerDefinitionID	EnterpriseName	Description	ServiceLevelThreshold	ServiceLevelType	Deleted	BucketIntervalID	ChangeStamp
6534	NULL	DN_8172555975	Measures Channel utilization - 8172555975	NULL	0	N	NULL	1
6535	NULL	DN_8172555976	Measures Channel utilization - 8172555976	NULL	0	N	NULL	3
6536	NULL	DN_8172555977	Measures Channel utilization - 8172555977	NULL	0	N	NULL	3
6537	NULL	DN_8172555980	Measures Channel utilization - 8172555980	NULL	0	N	NULL	1
6538	NULL	DN_8172555944	Measures Channel Utilization for 8172555944	NULL	0	N	NULL	3
6539	NULL	DN_7138080344	Measures Channel Utilization for 7138080344	NULL	0	N	NULL	3
6540	NULL	DN_8172555904	Measures Channel Utilization for 8172555904	NULL	0	N	NULL	3
6541	NULL	DN_7138080304	Measures Channel Utilization for 7138080304	NULL	0	N	NULL	3
6542	NULL	DN_7138080206	Measures Channel Utilization for 8172555944	NULL	0	N	NULL	3
6543	NULL	DN_2143062703	Measures Channel Utilization for 2143062703	NULL	0	N	NULL	3
6544	NULL	DN_7138080203	Measures Channel Utilization for 7138080203	NULL	0	N	NULL	3
6545	NULL	DN_2143062771	Measures Channel Utilization for 2143062771	NULL	0	N	NULL	3
6546	NULL	DN_7138080271	Measures Channel Utilization for 7138080271	NULL	0	N	NULL	3
6547	NULL	DN_7138080207	Measures Channel Utilization for 7138080207	NULL	0	N	NULL	3
6548	NULL	DN_2143062701	Measures Channel Utilization for 2143062701	NULL	0	N	NULL	3
6549	NULL	DN_7138080201	Measures Channel Utilization for 7138080201	NULL	0	N	NULL	3
6550	NULL	DN_2143062770	Measures Channel Utilization for 2143062770	NULL	0	N	NULL	3
6551	NULL	DN_7138080270	Measures Channel Utilization for 7138080270	NULL	0	N	NULL	3
6552	NULL	THS_XFER_EN_CMI_SRU_DISCO_NALO	Calls transferred to THS English Case Management Informing Special Research Unit that were disconnected because no agents were logged in.	NULL	0	N	NULL	1
6553	NULL	DN_7138080277	Measures channel utilization for 7138080277	NULL	0	N	NULL	3
6556	NULL	IEE_EN_applyMBIC	19044 English Dial Type and Queue for EM MBIC	NULL	0	N	NULL	2
6557	NULL	IEE_SP_applyMBIC	19045 Spanish Dial Type and Queue for EM MBIC	NULL	0	N	NULL	3
6558	NULL	EBS_XFER_MBIC_EN_DISCO_NALO	EB Option 5 for Medicaid Buy In Programs English	NULL	0	N	NULL	1
6559	NULL	EBS_XFER_MBIC_SP_DISCO_NALO	ES option 5 for Medicaid Buy In Programs Spanish	NULL	0	N	NULL	1
6560	NULL	EBS_XFER__EN_MBIC	NULL	NULL	0	N	NULL	3
6561	NULL	EBS_XFER__EN_MBIC_Q	NULL	NULL	0	N	NULL	1
6562	NULL	EBS_XFER__SP_MBIC_Q	NULL	NULL	0	N	NULL	1
6563	NULL	EBS_XFER__SP_MBIC	NULL	NULL	0	N	NULL	3
6564	NULL	DN_6001119044	Shows channel utilization for 6001119044	NULL	0	N	NULL	4
6565	NULL	DN_6001119045	Shows channel utilization for 6001119045	NULL	0	N	NULL	6
6566	NULL	DN_2143062772	Measures Channel Utilization for 2143062772	NULL	0	N	NULL	4
6567	NULL	DN_2143062773	Measures Channel Utilization for 2143062773	NULL	0	N	NULL	4
6568	NULL	DN_2143062778	Test # added by rr on 3/29/2011 2143062778	NULL	0	N	NULL	4
6569	NULL	DN_6001119080	Shows channel utilization for 6001119080	NULL	0	N	NULL	5
6570	NULL	DN_6001119081	Shows channel utilization for 6001119081	NULL	0	N	NULL	5
6571	NULL	IEES_XFER_SP_QC	Transfers to the Spanish Quality Control Queue	NULL	0	N	NULL	1
6572	NULL	IEES_XFER_EN_QC	Transfers to the Quality Control Specialists Queue	NULL	0	N	NULL	1
6573	NULL	IEES_XFER_EN_QC_Q	Calls sent to Quality Control Specialists English Queue	NULL	0	N	NULL	1
6574	NULL	IEES_XFER_SP_QC_Q	Calls sent to Quality Control Specialists Spanish Queue	NULL	0	N	NULL	2
6575	NULL	IEES_XFER_EN_QC_BUSY	Queue for English Quality Control Specialists is busy	NULL	0	N	NULL	1
6576	NULL	IEES_XFER_SP_QC_BUSY	Queue for Spanish Quality Control Specialists is Busy	NULL	0	N	NULL	1
6577	NULL	TRAN_TEST_2	NULL	NULL	0	N	NULL	8
6578	NULL	TR_19000	NULL	NULL	0	N	NULL	5
6579	NULL	TR_19001	NULL	NULL	0	N	NULL	6
6580	NULL	TR_19002	NULL	NULL	0	N	NULL	27
6581	NULL	TR_19003	NULL	NULL	0	N	NULL	4
6582	NULL	TR_19004	NULL	NULL	0	N	NULL	0
6583	NULL	TR_19005	NULL	NULL	0	N	NULL	0
6584	NULL	TR_19006	NULL	NULL	0	N	NULL	0
6585	NULL	TR_19007	NULL	NULL	0	N	NULL	0
6586	NULL	TR_19008	NULL	NULL	0	N	NULL	0
6587	NULL	TR_19009	NULL	NULL	0	N	NULL	0
6588	NULL	TR_19010	NULL	NULL	0	N	NULL	0
6589	NULL	TR_19011	NULL	NULL	0	N	NULL	0
6590	NULL	TR_19012	NULL	NULL	0	N	NULL	8
6591	NULL	TR_19013	NULL	NULL	0	N	NULL	0
6592	NULL	TR_19014	NULL	NULL	0	N	NULL	0
6593	NULL	TR_19015	NULL	NULL	0	N	NULL	0
6594	NULL	TR_19016	NULL	NULL	0	N	NULL	2
6595	NULL	TR_19017	NULL	NULL	0	N	NULL	2
6596	NULL	TR_19018	NULL	NULL	0	N	NULL	2
6597	NULL	TR_19019	NULL	NULL	0	N	NULL	3
6598	NULL	TR_19020	NULL	NULL	0	N	NULL	3
6599	NULL	TR_19021	NULL	NULL	0	N	NULL	2
6600	NULL	TR_19022	NULL	NULL	0	N	NULL	2
6601	NULL	TR_19023	NULL	NULL	0	N	NULL	2
6602	NULL	TR_19024	NULL	NULL	0	N	NULL	2
6603	NULL	TR_19025	NULL	NULL	0	N	NULL	4
6604	NULL	TR_19026	NULL	NULL	0	N	NULL	4
6605	NULL	TR_19027	NULL	NULL	0	N	NULL	0
6606	NULL	TR_19028	NULL	NULL	0	N	NULL	0
6607	NULL	TR_19029	NULL	NULL	0	N	NULL	0
6608	NULL	TR_19030	NULL	NULL	0	N	NULL	0
6609	NULL	TR_19031	NULL	NULL	0	N	NULL	2
6610	NULL	TR_19032	NULL	NULL	0	N	NULL	2
6611	NULL	TR_19033	NULL	NULL	0	N	NULL	2
6612	NULL	TR_19034	NULL	NULL	0	N	NULL	2
6613	NULL	TR_19035	NULL	NULL	0	N	NULL	0
6614	NULL	TR_19036	NULL	NULL	0	N	NULL	0
6615	NULL	TR_19037	NULL	NULL	0	N	NULL	0
6616	NULL	TR_19038	NULL	NULL	0	N	NULL	0
6617	NULL	TR_19039	NULL	NULL	0	N	NULL	0
6618	NULL	TR_19040	NULL	NULL	0	N	NULL	2
6619	NULL	TR_19041	NULL	NULL	0	N	NULL	2
6620	NULL	TR_19042	NULL	NULL	0	N	NULL	0
6621	NULL	TR_19043	NULL	NULL	0	N	NULL	0
6622	NULL	TR_19044	NULL	NULL	0	N	NULL	2
6623	NULL	TR_19045	NULL	NULL	0	N	NULL	2
6624	NULL	TR_19046	NULL	NULL	0	N	NULL	2
6625	NULL	TR_19047	NULL	NULL	0	N	NULL	2
6626	NULL	TR_19048	NULL	NULL	0	N	NULL	2
6627	NULL	TR_19049	NULL	NULL	0	N	NULL	2
6628	NULL	TR_19050	NULL	NULL	0	N	NULL	2
6629	NULL	TR_19051	NULL	NULL	0	N	NULL	2
6630	NULL	TR_19052	NULL	NULL	0	N	NULL	2
6631	NULL	TR_19053	NULL	NULL	0	N	NULL	2
6632	NULL	TR_19054	NULL	NULL	0	N	NULL	0
6633	NULL	TR_19055	NULL	NULL	0	N	NULL	0
6634	NULL	TR_19056	NULL	NULL	0	N	NULL	0
6635	NULL	TR_19057	NULL	NULL	0	N	NULL	0
6636	NULL	TR_19058	NULL	NULL	0	N	NULL	0
6637	NULL	TR_19059	NULL	NULL	0	N	NULL	0
6638	NULL	TR_19060	NULL	NULL	0	N	NULL	6
6639	NULL	TR_19061	NULL	NULL	0	N	NULL	2
6640	NULL	TR_19062	NULL	NULL	0	N	NULL	2
6641	NULL	TR_19063	NULL	NULL	0	N	NULL	2
6642	NULL	TR_19064	NULL	NULL	0	N	NULL	2
6643	NULL	TR_19065	NULL	NULL	0	N	NULL	2
6644	NULL	TR_19066	NULL	NULL	0	N	NULL	2
6645	NULL	TR_19067	NULL	NULL	0	N	NULL	2
6646	NULL	TR_19068	NULL	NULL	0	N	NULL	2
6647	NULL	TR_19069	NULL	NULL	0	N	NULL	0
6648	NULL	TR_19070	NULL	NULL	0	N	NULL	2
6649	NULL	TR_19071	NULL	NULL	0	N	NULL	20
6650	NULL	TR_19072	NULL	NULL	0	N	NULL	2
6651	NULL	TR_19073	NULL	NULL	0	N	NULL	0
6652	NULL	TR_19074	NULL	NULL	0	N	NULL	0
6653	NULL	TR_19075	NULL	NULL	0	N	NULL	0
6654	NULL	TR_19076	NULL	NULL	0	N	NULL	2
6655	NULL	TR_19077	NULL	NULL	0	N	NULL	2
6656	NULL	TR_19078	NULL	NULL	0	N	NULL	2
6657	NULL	TR_19079	NULL	NULL	0	N	NULL	2
6658	NULL	TR_19080	NULL	NULL	0	N	NULL	2
6659	NULL	TR_19081	NULL	NULL	0	N	NULL	2
6660	NULL	TR_19082	NULL	NULL	0	N	NULL	0
6661	NULL	TR_19083	NULL	NULL	0	N	NULL	0
6662	NULL	TR_19084	NULL	NULL	0	N	NULL	0
6663	NULL	TR_19085	NULL	NULL	0	N	NULL	0
6664	NULL	TR_19086	NULL	NULL	0	N	NULL	0
6665	NULL	TR_19087	NULL	NULL	0	N	NULL	0
6666	NULL	TR_19088	NULL	NULL	0	N	NULL	0
6667	NULL	TR_19089	NULL	NULL	0	N	NULL	0
6668	NULL	TR_19090	NULL	NULL	0	N	NULL	0
6669	NULL	TR_19091	NULL	NULL	0	N	NULL	2
6670	NULL	TR_19092	NULL	NULL	0	N	NULL	2
6671	NULL	TR_19093	NULL	NULL	0	N	NULL	2
6672	NULL	TR_19094	NULL	NULL	0	N	NULL	6
6673	NULL	TR_19095	NULL	NULL	0	N	NULL	2
6674	NULL	TR_19096	NULL	NULL	0	N	NULL	2
6675	NULL	TR_19097	NULL	NULL	0	N	NULL	2
6676	NULL	TR_19098	NULL	NULL	0	N	NULL	2
6677	NULL	TR_19099	NULL	NULL	0	N	NULL	2
6678	NULL	DN_5123742070	Test Number for DIR CUT	NULL	0	N	NULL	10
6679	NULL	DN_2143062780	NULL	NULL	0	N	NULL	3
6680	NULL	EBS_XFER_TR_ERR	EBS Transfer Trans Route Errors	NULL	0	N	NULL	1
6681	NULL	CHIP_XFER_EN_ENROLL_DISCO_NALO	"CHIP  - Transfers to CHIP English enrollment, calls into VM due to no agents logged on."	NULL	0	N	NULL	2
6682	NULL	CHIP_XFER_SP_ENROLL_VM_NALO	"CHIP  - Transfers to CHIP Spanish enrollment, calls into VM due to no agents logged on."	NULL	0	N	NULL	1
6683	NULL	CHIP_XFER_SP_ENROLL_Q	CHIP - Tranfers into CHIP Spanish Enrollment sent to queue	NULL	0	N	NULL	1
6684	NULL	CHIP_XFER_EN_ENROLL_Q	CHIP - Tranfers into CHIP Spanish Enrollment sent to queue	NULL	0	N	NULL	1
6685	NULL	CHIP_XFER_EN_ENROLL_DISCO_ERR	CHIP - Transfers to CHIP English Enrollment but were disconnected due to error	NULL	0	N	NULL	1
6686	NULL	CHIP_XFER_SP_ENROLL_DISCO_ERR	CHIP - Transfers to CHIP Spanish Enrollment but were disconnected due to error	NULL	0	N	NULL	1
6687	NULL	CHIP_XFER_PROVIDER_DISCO_NALO	CHIP - Transfer to CHIP Provider but call was disconnect due to no agents logged in	NULL	0	N	NULL	1
6688	NULL	CHIP_XFER_PROVIDER_IVR_APP	CHIP - Transfer call to CHIP Provider and call goes into the IVR	NULL	0	N	NULL	1
6689	NULL	CHIP_XFER_PROVIDER_IVR_ERR	CHIP - Transfer to CHIP Provider where calls errors out of the IVR	NULL	0	N	NULL	1
6690	NULL	CHIP_XFER_PROVIDER_IVR_OUT	CHIP - Transfer to CHIP Provider calls that made it successfully out of the IVR	NULL	0	N	NULL	1
6691	NULL	CHIP_XFER_PROVIDER_Q	CHIP - Transfer calls to CHIP Provider where call goes into queue	NULL	0	N	NULL	1
6692	NULL	CHIP_XFER_PROVIDER_Q_ERR	"CHIP - Transfer to CHIP Provider, but call could not be queued."	NULL	0	N	NULL	1
6693	NULL	EBS_XFER_EN_DISCO_NALO	EB - Transfer to EB English but call disconnected due to no agents logged on.	NULL	0	N	NULL	1
6694	NULL	EBS_XFER_EN_DISCO_QERR	EB - Transfer to EB English but call disconnected while trying to queue.	NULL	0	N	NULL	1
6695	NULL	EBS_XFER_EN_Q	EB - Transfer calls to EB English and made it to queue.	NULL	0	N	NULL	1
6696	NULL	EBS_XFER_SP_DISCO_NALO	EB - Transfer to EB Spanish but call disconnected due to no agents logged on.	NULL	0	N	NULL	1
6697	NULL	EBS_XFER_SP_DISCO_QERR	EB - Transfer to EB Spanish but call disconnected while trying to queue.	NULL	0	N	NULL	1
6698	NULL	EBS_XFER_SP_Q	EB - Transfer calls to EB Spanish and made it to queue.	NULL	0	N	NULL	1
6699	NULL	EBS_XFER_OR_DISCO_NALO	EBS - Transfer calls for EB Outreach but were disconnected due to no agents logged on.	NULL	0	N	NULL	1
6700	NULL	EBS_XFER_OR_DISCO_QERR	"EB - Transfer to EB Outreach, but call was disconnected due to queueing error."	NULL	0	N	NULL	1
6701	NULL	EBS_XFER_OR_Q	EB - Transfer to EB Outreach and call made it to queue.	NULL	0	N	NULL	1
6702	NULL	EBS_XFER_PROVIDER_DISCO_NALO	EBS - Transfer calls for EB Provider but were disconnected due to no agents logged on.	NULL	0	N	NULL	1
6703	NULL	EBS_XFER_PROVIDER_DISCO_QERR	EB - Transfer to EB Provider but call was disconnected due to queueing error.	NULL	0	N	NULL	1
6704	NULL	EBS_XFER_PROVIDER_Q	EB - Transfer to EB Provider and call made it to queue.	NULL	0	N	NULL	1
6705	NULL	IEES_XFER_EN_DISCO_NALO	ES - Transfer to ES English but was disconnect due to no agents logged in.	NULL	0	N	NULL	1
6706	NULL	IEES_XFER_EN_DISCO_QERR	"ES - Transfer to ES English, but call disconnected due to a queueing error."	NULL	0	N	NULL	1
6707	NULL	IEES_XFER_EN_Q	ES - Transfer call to ES English that made it to Queue.	NULL	0	N	5000	2
6708	NULL	IEES_XFER_SP_DISCO_NALO	ES - Transfer to ES Spanish but was disconnect due to no agents logged in.	NULL	0	N	NULL	1
6709	NULL	IEES_XFER_SP_DISCO_QERR	ES - Transfer to ES Spanish but call disconnected due to a queueing error.	NULL	0	N	NULL	1
6710	NULL	IEES_XFER_SP_Q	ES - Transfer call to ES Spanish that made it to Queue.	NULL	0	N	5000	2
6711	NULL	IEES_XFER_EN_MEPD_DISCO_NALO	"ES - Transfer to ES English MEPD, but call disconnected due to no agents logged in."	NULL	0	N	NULL	1
6712	NULL	IEES_XFER_EN_MEPD_DISCO_QERR	"ES - Transfer to EN English MEPD, but call disconnected due to queuing error."	NULL	0	N	NULL	1
6713	NULL	IEES_XFER_EN_MEPD_Q	ES - Transfer to ES English MEDP and call makes it to queue.	NULL	0	N	5000	2
6714	NULL	IEES_XFER_SP_MEPD_DISCO_NALO	"ES - Transfer to ES Spanish MEPD, but call disconnected due to no agents logged in."	NULL	0	N	NULL	1
6715	NULL	IEES_XFER_SP_MEPD_DISCO_QERR	"ES - Transfer to EN Spanish MEPD, but call disconnected due to queuing error."	NULL	0	N	NULL	1
6716	NULL	IEES_XFER_SP_MEPD_Q	ES - Transfer to ES Spanish MEDP and call makes it to queue.	NULL	0	N	5000	2
6717	NULL	THS_XFER_EN_DISCO_QERR	"THS - Transfer to THS English, but call disconnected due to queueing error."	NULL	0	N	NULL	1
6718	NULL	THS_XFER_EN_Q	THS - Transfer to THS English and call made it to queue.	NULL	0	N	NULL	1
6719	NULL	THS_XFER_EN_VM_NALO	"THS - Transfer to THS English, but went to voicemail due to no agents logged on."	NULL	0	N	NULL	1
6720	NULL	THS_XFER_SP_DISCO_QERR	"THS - Transfer to THS Spanish, but call disconnected due to queueing error."	NULL	0	N	NULL	1
6721	NULL	THS_XFER_SP_Q	THS - Transfer to THS Spanish and call made it to queue.	NULL	0	N	NULL	1
6722	NULL	THS_XFER_SP_VM_NALO	THS - Transfer to THS Spanish but went to voicemail due to no agents logged on.	NULL	0	N	NULL	1
6723	NULL	Donna_Test	Test call type	NULL	0	N	NULL	0
6724	NULL	IEE_EN_LocatorQuest_nim	ACN - Office Locator:  The user was not able to anwer one of the three qualifying questions to determine Office Type.	NULL	0	N	NULL	1
6725	NULL	IEE_SP_LocatorQuest_nim	ACN - Office Locator:  The user was not able to anwer one of the three qualifying questions to determine Office Type.	NULL	0	N	NULL	1
6726	NULL	ST_XFER_MIT_DISCO_NALO	"Calls sent to queue, but disconnected due to No Agent Logged On (NALO)"	NULL	0	N	NULL	1
6727	NULL	ST_XFER_MIT_DISCO_QERR	"Calls queued, but disconnected due to a queuing error"	NULL	0	N	NULL	1
6728	NULL	ST_XFER_MIT_Q	Call Queued for State Mitigation	NULL	0	N	NULL	1
6729	NULL	ST_XFER_MITIGATION	All calls into State Mitigation Queue	NULL	0	N	NULL	1
6730	NULL	ESS_TO_CHIP	Calls from ESS main menu to CHIP	NULL	0	N	NULL	1
6731	NULL	CHIP_INB_EN_EL_healthProvider	CHIP - Caller is a health care provider	NULL	0	N	NULL	1
6732	NULL	CHIP_INB_SP_EL_healthProvider	CHIP - Caller is a health care provider	NULL	0	N	NULL	1
6733	NULL	CHIP_INB_EN_EL_apiReadError	An error occured on the API read	NULL	0	N	NULL	2
6734	NULL	CHIP_INB_SP_EL_apiReadError	An error occured on the API read	NULL	0	N	NULL	2
6735	NULL	CHIP_INB_EN_ENR_invalidData	"API returned a 20, 30, 40 when validating the caller"	NULL	0	N	NULL	1
6736	NULL	CHIP_INB_SP_ENR_invalidData	"API returned a 20, 30, 40 when validating the caller"	NULL	0	N	NULL	1
6737	NULL	CHIP_INB_EN_ENR_needPlan	Caller has a 704-706 returned for STATUS	NULL	0	N	NULL	2
6738	NULL	CHIP_INB_SP_ENR_needPlan	Caller has a 704 - 706 returned for STATUS	NULL	0	N	NULL	2
6739	NULL	CHIP_INB_EN_ENR_appExcpt	API returned a 300	NULL	0	N	NULL	1
6740	NULL	CHIP_INB_SP_ENR_appExcpt	API returned a 300	NULL	0	N	NULL	1
6741	NULL	CHIP_INB_EN_ENR_caseClosed	Caller hears their case is closed and selects 1 for CCR	NULL	0	N	NULL	1
6742	NULL	CHIP_INB_SP_ENR_caseClosed	Caller hears their case is closed and selects 1 for CCR	NULL	0	N	NULL	1
6743	NULL	CHIP_INB_EN_ENR_mailApp	Caller hears their case is closed and selects 3 to give address	NULL	0	N	NULL	1
6744	NULL	CHIP_INB_SP_ENR_mailApp	Caller hears their case is closed and selects 3 to give address	NULL	0	N	NULL	1
6745	NULL	CHIP_INB_EN_ENR_caseClosed_nim	Caller hears their case is closed and does nothing 2x or selects the wrong thing 2x	NULL	0	N	NULL	1
6746	NULL	CHIP_INB_SP_ENR_caseClosed_nim	Caller hears their case is closed and does nothing 2x or selects the wrong thing 2x	NULL	0	N	NULL	1
6747	NULL	CHIP_INB_EN_ENR_planSel_nim	Caller is given option to hear plan options and does nothing 2x or selects the wrong thing 2x	NULL	0	N	NULL	1
6748	NULL	CHIP_INB_SP_ENR_planSel_nim	Caller is given option to hear plan options and does nothing 2x or selects the wrong thing 2x	NULL	0	N	NULL	1
6749	NULL	CHIP_INB_EN_ENR_noChg_nim	Caller is told they are unable to  change plan and does nothing 2x or selects the wrong thing 2x	NULL	0	N	NULL	1
6750	NULL	CHIP_INB_SP_ENR_noChg_nim	Caller is told they are unable to change plan and does nothing 2x or selects the wrong thing 2x	NULL	0	N	NULL	2
6751	NULL	CHIP_INB_EN_ENR_chgPlan_nim	Caller is asked what plan they would like to change and does nothing 2x or selects the wrong thing 2x	NULL	0	N	NULL	1
6752	NULL	CHIP_INB_SP_ENR_chgPlan_nim	Caller is asked what plan they would like to change and does nothing 2x or selects the wrong thing 2x	NULL	0	N	NULL	1
6753	NULL	CHIP_INB_EN_ENR_county_nim	Caller is asked what if they live in a county and they either do nothing 2x or selects the wrong thing 2x	NULL	0	N	NULL	1
6754	NULL	CHIP_INB_SP_ENR_county_nim	Caller is asked what if they live in a county and they either do nothing 2x or selects the wrong thing 2x	NULL	0	N	NULL	1
6755	NULL	CHIP_INB_EN_ENR_county	The caller does not live in the stated county	NULL	0	N	NULL	2
6756	NULL	CHIP_INB_SP_ENR_county	The caller does not live in the stated county	NULL	0	N	NULL	1
6757	NULL	CHIP_INB_EN_ENR_confirmDplan_nim	"Caller is asked to confirm their dental selection, but does nothing 2x or selects thing 2x"	NULL	0	N	NULL	2
6758	NULL	CHIP_INB_SP_ENR_confirmDplan_nim	"Caller is asked to confirm their dental selection, but does nothing 2x or selects thing 2x"	NULL	0	N	NULL	2
6759	NULL	CHIP_INB_EN_ENR_apiWriteError	An error occurred on the API write	NULL	0	N	NULL	2
6760	NULL	CHIP_INB_SP_ENR_apiWriteError	An error occurred on the API write	NULL	0	N	NULL	2
6761	NULL	CHIP_INB_EN_ENR_dplan_nim	The caller is given a list of dental plans and they do nothing 2x or select wrong thing 2x	NULL	0	N	NULL	1
6762	NULL	CHIP_INB_SP_ENR_dPlan_nim	The caller is given a list of dental plans and they do nothing 2x or select wrong thing 2x	NULL	0	N	NULL	1
6763	NULL	CHIP_INB_EN_ENR_confirmMplan_nim	The caller is asked to confirm their medical selection and they do nothing 2x or select wrong thing 2x	NULL	0	N	NULL	2
6764	NULL	CHIP_INB_SP_ENR_confirmMplan_nim	The caller is asked to confirm their medical selection and they do nothing 2x or select wrong thing 2x	NULL	0	N	NULL	2
6765	NULL	CHIP_INB_EN_ENR_mPlan_nim	The caller is given a list of medical plans and they do nothing 2x or select wrong thing 2x	NULL	0	N	NULL	1
6766	NULL	CHIP_INB_SP_ENR_mPlan_nim	The caller is given a list of medical plans and they do nothing 2x or select wrong thing 2x	NULL	0	N	NULL	1
6767	NULL	CHIP_INB_EN_ENR_feeHlthPlan_nim	The caller hears their fee owed and they do nothing 2x or select wrong thing 2x	NULL	0	N	NULL	1
6768	NULL	CHIP_INB_SP_ENR_feeHlthPlan_nim	The caller hears their fee owed and they do nothing 2x or select wrong thing 2x	NULL	0	N	NULL	0
6769	NULL	CHIP_INB_EN_ENR_plans_nim	The caller hears their final plan selections and they do nothing 2x or select wrong thing 2x	NULL	0	N	NULL	1
6770	NULL	CHIP_INB_SP_ENR_plans_nim	The caller hears their final plan selections and they do nothing 2x or select wrong thing 2x	NULL	0	N	NULL	1
6771	NULL	WHP_INB_IVR_APP	WHP - Calls going into the WHP IVR Application	NULL	0	N	NULL	0
6772	NULL	WHP_INB_IVR_ERR	WHP - Call that errored out of the WHP IVR application	NULL	0	N	NULL	0
6773	NULL	WHP_INB_IVR_OUT	WHP - Call coming out of WHP IVR application.	NULL	0	N	NULL	0
6774	NULL	WHP_INBOUND	WHP - Calls from 866-993-9972 for the Women's Health Program	NULL	0	N	NULL	0
6775	NULL	HITX_INB_IVR_APP	HiTX - Hi Texas calls that are being sent into the IVR.	NULL	0	N	NULL	0
6776	NULL	HITX_INB_IVR_ERR	HiTX - Hi Texas calls that errored out of the IVR.	NULL	0	N	NULL	0
6777	NULL	HITX_INB_IVR_OUT	HiTX - Hi Texas calls that made it out of the IVR.	NULL	0	N	NULL	0
6778	NULL	DN_8004483927	HiTx - Measures channel utilization for 8004483927	NULL	0	N	NULL	2
6779	NULL	HITX_INBOUND	HiTx - All inbound Hi Texas calls	NULL	0	N	NULL	0
6780	NULL	EBS_INB_EN_DENTAL_ADDR	EBS - Inbound	NULL	0	N	NULL	0
6781	NULL	EBS_INB_EN_DENTAL_OTHER	EBS - Inbound	NULL	0	N	NULL	0
6782	NULL	EBS_INB_EN_DENTAL_PCP	EBS - Inbound	NULL	0	N	NULL	0
6783	NULL	EBS_INB_SP_DENTAL_ADDR	EBS - Inbound	NULL	0	N	NULL	0
6784	NULL	EBS_INB_SP_DENTAL_OTHER	EBS - Inbound	NULL	0	N	NULL	0
6785	NULL	EBS_INB_SP_DENTAL_PCP	EBS - Inbound	NULL	0	N	NULL	0
6786	NULL	EBS_INB_EN_DENTAL	EBS - Inbound	NULL	0	N	NULL	0
6787	NULL	EBS_INB_SP_DENTAL	EBS - Inbound	NULL	0	N	NULL	0
6788	NULL	IEE_EN_OIG_CCR	ES - 211 Main Menu Opt 3 to ES English agent	NULL	0	N	NULL	0
6789	NULL	IEE_OIG	ES - 211 Main Menu Opt 3 to ES Main Menu.	NULL	0	N	NULL	0
6790	NULL	IEE_SP_OIG_CCR	ES - 211 Main Menu Opt 3 to ES Spanish agent	NULL	0	N	NULL	0
6791	NULL	ESS_TO_EB	Calls from ESS main menu to EB	NULL	0	N	NULL	0
6792	NULL	EBS_INB_FREW_IVR_APP	EB - Calls into EB Frew IVR App	NULL	0	N	NULL	0
6793	NULL	EBS_INB_FREW_IVR_ERR	EB - Calls out EB Frew IVR app exiting in error	NULL	0	N	NULL	0
6794	NULL	EBS_INB_FREW_IVR_OUT	EB - Calls out EB Frew IVR App that were successful	NULL	0	N	NULL	0
6795	NULL	EBS_INB_REG_IVR_APP	EB - Calls into EB regular IVR App	NULL	0	N	NULL	0
6796	NULL	EBS_INB_REG_IVR_ERR	EB - Calls out EB regular IVR app exiting in error	NULL	0	N	NULL	0
6797	NULL	EBS_INB_REG_IVR_OUT	EB - Calls out EB regular IVR App that were successful	NULL	0	N	NULL	0
6798	NULL	EBS_INB_EN_FREW_NoIVRMatch	EB - Calls to EB English Frew IVR but had no matching selection	NULL	0	N	NULL	0
6799	NULL	EBS_INB_EN_NoIVRMatch	EB - Calls to EB English Regular IVR but had no matching selection	NULL	0	N	NULL	0
6800	NULL	EBS_INB_SP_FREW_NoIVRMatch	EB - Calls to EB Spanish Frew IVR but had no matching selection	NULL	0	N	NULL	0
6801	NULL	EBS_INB_SP_NoIVRMatch	EB - Calls to EB Spanish Regular IVR but had no matching selection	NULL	0	N	NULL	0
6802	NULL	EBS_INB_EN_FW_ALL	EB - Inbound English Frew all calls	NULL	0	N	NULL	0
6803	NULL	EBS_INB_EN_FW_Default	NULL	NULL	0	N	NULL	0
6804	NULL	EBS_INB_EN_FW_DENTAL	EB - Inbound English Frew and caller chose Dental	NULL	0	N	NULL	0
6805	NULL	EBS_INB_EN_FW_DENTAL_ADDR	EB - Inbound English Frew and caller chose Dental Address	NULL	0	N	NULL	0
6806	NULL	EBS_INB_EN_FW_DENTAL_OTHER	EB - Inbound English Frew and caller chose Dental other	NULL	0	N	NULL	0
6807	NULL	EBS_INB_EN_FW_DENTAL_PCP	EB - Inbound English Frew and caller chose Dental PCP	NULL	0	N	NULL	0
6808	NULL	EBS_INB_EN_FW_DISCO_NALO	EB - Inbound English Frew and call was disconnected due to no agents logged on	NULL	0	N	NULL	0
6809	NULL	EBS_INB_EN_FW_DISCO_QERR	EB - Inbound English Frew and call was disconnected due to a queueing error	NULL	0	N	NULL	0
6810	NULL	EBS_INB_EN_FW_EWT	EB - Inbound English Frew and entered the (EWT) Estimated Wait Time message	NULL	0	N	NULL	0
6811	NULL	EBS_INB_EN_FW_HEALTH	EB - Inbound English Frew and caller chose Health	NULL	0	N	NULL	0
6812	NULL	EBS_INB_EN_FW_HEALTH_ADDR	EB - Inbound English Frew and caller chose Health Address	NULL	0	N	NULL	0
6813	NULL	EBS_INB_EN_FW_HEALTH_OTHER	EB - Inbound English Frew and caller chose Health other	NULL	0	N	NULL	0
