PLAN_START_DATE,PLAN_END_DATE,UNIT_OF_WORK,SIM_DAY,AGE,NUMBER_OF_TASKS,PLACEHOLDER
04/01/2019 , 04/29/2019 , OTHER_INCOMING_DOCS , 9.000000 , 0 , 16 , 0 
04/01/2019 , 04/29/2019 , OTHER_INCOMING_DOCS , 9.000000 , 1 , 0 , 0 
04/01/2019 , 04/29/2019 , OTHER_INCOMING_DOCS , 9.000000 , 2 , 0 , 0 
04/01/2019 , 04/29/2019 , OTHER_INCOMING_DOCS , 9.000000 , 3 , 0 , 0 
04/01/2019 , 04/29/2019 , OTHER_INCOMING_DOCS , 9.000000 , 4 , 0 , 0 
04/01/2019 , 04/29/2019 , OTHER_INCOMING_DOCS , 9.000000 , 5 , 0 , 0 
04/01/2019 , 04/29/2019 , OTHER_INCOMING_DOCS , 9.000000 , 6 , 0 , 0 
04/01/2019 , 04/29/2019 , QC , 9.000000 , 0 , 88 , 0 
04/01/2019 , 04/29/2019 , QC , 9.000000 , 1 , 0 , 0 
04/01/2019 , 04/29/2019 , QC , 9.000000 , 2 , 0 , 0 
04/01/2019 , 04/29/2019 , QC , 9.000000 , 3 , 0 , 0 
04/01/2019 , 04/29/2019 , QC , 9.000000 , 4 , 0 , 0 
04/01/2019 , 04/29/2019 , QC , 9.000000 , 5 , 0 , 0 
04/01/2019 , 04/29/2019 , QC , 9.000000 , 6 , 0 , 0 
04/01/2019 , 04/29/2019 , ENROLLMENT , 9.000000 , 0 , 19 , 0 
04/01/2019 , 04/29/2019 , ENROLLMENT , 9.000000 , 1 , 0 , 0 
04/01/2019 , 04/29/2019 , ENROLLMENT , 9.000000 , 2 , 0 , 0 
04/01/2019 , 04/29/2019 , ENROLLMENT , 9.000000 , 3 , 0 , 0 
04/01/2019 , 04/29/2019 , ENROLLMENT , 9.000000 , 4 , 0 , 0 
04/01/2019 , 04/29/2019 , ENROLLMENT , 9.000000 , 5 , 0 , 0 
04/01/2019 , 04/29/2019 , ENROLLMENT , 9.000000 , 6 , 0 , 0 
04/01/2019 , 04/29/2019 , LINK_CLASSIFY , 9.000000 , 0 , 48 , 0 
04/01/2019 , 04/29/2019 , LINK_CLASSIFY , 9.000000 , 1 , 0 , 0 
04/01/2019 , 04/29/2019 , LINK_CLASSIFY , 9.000000 , 2 , 0 , 0 
04/01/2019 , 04/29/2019 , LINK_CLASSIFY , 9.000000 , 3 , 0 , 0 
04/01/2019 , 04/29/2019 , LINK_CLASSIFY , 9.000000 , 4 , 0 , 0 
04/01/2019 , 04/29/2019 , LINK_CLASSIFY , 9.000000 , 5 , 0 , 0 
04/01/2019 , 04/29/2019 , LINK_CLASSIFY , 9.000000 , 6 , 0 , 0 
04/01/2019 , 04/29/2019 , DE_NEW_APP , 10.000000 , 0 , 242 , 0 
04/01/2019 , 04/29/2019 , DE_NEW_APP , 10.000000 , 1 , 144 , 0 
04/01/2019 , 04/29/2019 , DE_NEW_APP , 10.000000 , 2 , 0 , 0 
04/01/2019 , 04/29/2019 , DE_NEW_APP , 10.000000 , 3 , 0 , 0 
04/01/2019 , 04/29/2019 , DE_NEW_APP , 10.000000 , 4 , 0 , 0 
04/01/2019 , 04/29/2019 , DE_NEW_APP , 10.000000 , 5 , 0 , 0 
04/01/2019 , 04/29/2019 , DE_NEW_APP , 10.000000 , 6 , 0 , 0 
04/01/2019 , 04/29/2019 , DE_APP_RENEWAL , 10.000000 , 0 , 26 , 0 
04/01/2019 , 04/29/2019 , DE_APP_RENEWAL , 10.000000 , 1 , 0 , 0 
04/01/2019 , 04/29/2019 , DE_APP_RENEWAL , 10.000000 , 2 , 0 , 0 
04/01/2019 , 04/29/2019 , DE_APP_RENEWAL , 10.000000 , 3 , 0 , 0 
04/01/2019 , 04/29/2019 , DE_APP_RENEWAL , 10.000000 , 4 , 0 , 0 
04/01/2019 , 04/29/2019 , DE_APP_RENEWAL , 10.000000 , 5 , 0 , 0 
04/01/2019 , 04/29/2019 , DE_APP_RENEWAL , 10.000000 , 6 , 0 , 0 
04/01/2019 , 04/29/2019 , DE_APPEAL , 10.000000 , 0 , 6 , 0 
04/01/2019 , 04/29/2019 , DE_APPEAL , 10.000000 , 1 , 0 , 0 
04/01/2019 , 04/29/2019 , DE_APPEAL , 10.000000 , 2 , 0 , 0 
04/01/2019 , 04/29/2019 , DE_APPEAL , 10.000000 , 3 , 0 , 0 
04/01/2019 , 04/29/2019 , DE_APPEAL , 10.000000 , 4 , 0 , 0 
04/01/2019 , 04/29/2019 , DE_APPEAL , 10.000000 , 5 , 0 , 0 
04/01/2019 , 04/29/2019 , DE_APPEAL , 10.000000 , 6 , 0 , 0 
04/01/2019 , 04/29/2019 , ELIG_NEW_APP , 10.000000 , 0 , 243 , 0 
04/01/2019 , 04/29/2019 , ELIG_NEW_APP , 10.000000 , 1 , 57 , 0 
04/01/2019 , 04/29/2019 , ELIG_NEW_APP , 10.000000 , 2 , 0 , 0 
04/01/2019 , 04/29/2019 , ELIG_NEW_APP , 10.000000 , 3 , 0 , 0 
04/01/2019 , 04/29/2019 , ELIG_NEW_APP , 10.000000 , 4 , 0 , 0 
04/01/2019 , 04/29/2019 , ELIG_NEW_APP , 10.000000 , 5 , 0 , 0 
04/01/2019 , 04/29/2019 , ELIG_NEW_APP , 10.000000 , 6 , 0 , 0 
04/01/2019 , 04/29/2019 , ELIG_RENEWAL , 10.000000 , 0 , 17 , 0 
04/01/2019 , 04/29/2019 , ELIG_RENEWAL , 10.000000 , 1 , 0 , 0 
04/01/2019 , 04/29/2019 , ELIG_RENEWAL , 10.000000 , 2 , 0 , 0 
04/01/2019 , 04/29/2019 , ELIG_RENEWAL , 10.000000 , 3 , 0 , 0 
04/01/2019 , 04/29/2019 , ELIG_RENEWAL , 10.000000 , 4 , 0 , 0 
04/01/2019 , 04/29/2019 , ELIG_RENEWAL , 10.000000 , 5 , 0 , 0 
04/01/2019 , 04/29/2019 , ELIG_RENEWAL , 10.000000 , 6 , 0 , 0 
04/01/2019 , 04/29/2019 , BATCH , 10.000000 , 0 , 0 , 0 
04/01/2019 , 04/29/2019 , BATCH , 10.000000 , 1 , 0 , 0 
04/01/2019 , 04/29/2019 , BATCH , 10.000000 , 2 , 0 , 0 
04/01/2019 , 04/29/2019 , BATCH , 10.000000 , 3 , 0 , 0 
04/01/2019 , 04/29/2019 , BATCH , 10.000000 , 4 , 0 , 0 
04/01/2019 , 04/29/2019 , BATCH , 10.000000 , 5 , 0 , 0 
04/01/2019 , 04/29/2019 , BATCH , 10.000000 , 6 , 0 , 0 
04/01/2019 , 04/29/2019 , OTHER_INCOMING_DOCS , 10.000000 , 0 , 9 , 0 
04/01/2019 , 04/29/2019 , OTHER_INCOMING_DOCS , 10.000000 , 1 , 0 , 0 
04/01/2019 , 04/29/2019 , OTHER_INCOMING_DOCS , 10.000000 , 2 , 0 , 0 
04/01/2019 , 04/29/2019 , OTHER_INCOMING_DOCS , 10.000000 , 3 , 0 , 0 
04/01/2019 , 04/29/2019 , OTHER_INCOMING_DOCS , 10.000000 , 4 , 0 , 0 
04/01/2019 , 04/29/2019 , OTHER_INCOMING_DOCS , 10.000000 , 5 , 0 , 0 
04/01/2019 , 04/29/2019 , OTHER_INCOMING_DOCS , 10.000000 , 6 , 0 , 0 
04/01/2019 , 04/29/2019 , QC , 10.000000 , 0 , 59 , 0 
04/01/2019 , 04/29/2019 , QC , 10.000000 , 1 , 0 , 0 
04/01/2019 , 04/29/2019 , QC , 10.000000 , 2 , 0 , 0 
04/01/2019 , 04/29/2019 , QC , 10.000000 , 3 , 0 , 0 
04/01/2019 , 04/29/2019 , QC , 10.000000 , 4 , 0 , 0 
04/01/2019 , 04/29/2019 , QC , 10.000000 , 5 , 0 , 0 
04/01/2019 , 04/29/2019 , QC , 10.000000 , 6 , 0 , 0 
04/01/2019 , 04/29/2019 , ENROLLMENT , 10.000000 , 0 , 14 , 0 
04/01/2019 , 04/29/2019 , ENROLLMENT , 10.000000 , 1 , 0 , 0 
04/01/2019 , 04/29/2019 , ENROLLMENT , 10.000000 , 2 , 0 , 0 
04/01/2019 , 04/29/2019 , ENROLLMENT , 10.000000 , 3 , 0 , 0 
04/01/2019 , 04/29/2019 , ENROLLMENT , 10.000000 , 4 , 0 , 0 
04/01/2019 , 04/29/2019 , ENROLLMENT , 10.000000 , 5 , 0 , 0 
04/01/2019 , 04/29/2019 , ENROLLMENT , 10.000000 , 6 , 0 , 0 
04/01/2019 , 04/29/2019 , LINK_CLASSIFY , 10.000000 , 0 , 47 , 0 
04/01/2019 , 04/29/2019 , LINK_CLASSIFY , 10.000000 , 1 , 0 , 0 
04/01/2019 , 04/29/2019 , LINK_CLASSIFY , 10.000000 , 2 , 0 , 0 
04/01/2019 , 04/29/2019 , LINK_CLASSIFY , 10.000000 , 3 , 0 , 0 
04/01/2019 , 04/29/2019 , LINK_CLASSIFY , 10.000000 , 4 , 0 , 0 
04/01/2019 , 04/29/2019 , LINK_CLASSIFY , 10.000000 , 5 , 0 , 0 
04/01/2019 , 04/29/2019 , LINK_CLASSIFY , 10.000000 , 6 , 0 , 0 
04/01/2019 , 04/29/2019 , DE_NEW_APP , 11.000000 , 0 , 225 , 0 
04/01/2019 , 04/29/2019 , DE_NEW_APP , 11.000000 , 1 , 159 , 0 
04/01/2019 , 04/29/2019 , DE_NEW_APP , 11.000000 , 2 , 0 , 0 
04/01/2019 , 04/29/2019 , DE_NEW_APP , 11.000000 , 3 , 0 , 0 
04/01/2019 , 04/29/2019 , DE_NEW_APP , 11.000000 , 4 , 0 , 0 
04/01/2019 , 04/29/2019 , DE_NEW_APP , 11.000000 , 5 , 0 , 0 
04/01/2019 , 04/29/2019 , DE_NEW_APP , 11.000000 , 6 , 0 , 0 
04/01/2019 , 04/29/2019 , DE_APP_RENEWAL , 11.000000 , 0 , 21 , 0 
04/01/2019 , 04/29/2019 , DE_APP_RENEWAL , 11.000000 , 1 , 0 , 0 
04/01/2019 , 04/29/2019 , DE_APP_RENEWAL , 11.000000 , 2 , 0 , 0 
04/01/2019 , 04/29/2019 , DE_APP_RENEWAL , 11.000000 , 3 , 0 , 0 
04/01/2019 , 04/29/2019 , DE_APP_RENEWAL , 11.000000 , 4 , 0 , 0 
04/01/2019 , 04/29/2019 , DE_APP_RENEWAL , 11.000000 , 5 , 0 , 0 
04/01/2019 , 04/29/2019 , DE_APP_RENEWAL , 11.000000 , 6 , 0 , 0 
04/01/2019 , 04/29/2019 , DE_APPEAL , 11.000000 , 0 , 8 , 0 
04/01/2019 , 04/29/2019 , DE_APPEAL , 11.000000 , 1 , 0 , 0 
04/01/2019 , 04/29/2019 , DE_APPEAL , 11.000000 , 2 , 0 , 0 
04/01/2019 , 04/29/2019 , DE_APPEAL , 11.000000 , 3 , 0 , 0 
04/01/2019 , 04/29/2019 , DE_APPEAL , 11.000000 , 4 , 0 , 0 
04/01/2019 , 04/29/2019 , DE_APPEAL , 11.000000 , 5 , 0 , 0 
04/01/2019 , 04/29/2019 , DE_APPEAL , 11.000000 , 6 , 0 , 0 
04/01/2019 , 04/29/2019 , ELIG_NEW_APP , 11.000000 , 0 , 227 , 0 
04/01/2019 , 04/29/2019 , ELIG_NEW_APP , 11.000000 , 1 , 62 , 0 
04/01/2019 , 04/29/2019 , ELIG_NEW_APP , 11.000000 , 2 , 0 , 0 
04/01/2019 , 04/29/2019 , ELIG_NEW_APP , 11.000000 , 3 , 0 , 0 
04/01/2019 , 04/29/2019 , ELIG_NEW_APP , 11.000000 , 4 , 0 , 0 
04/01/2019 , 04/29/2019 , ELIG_NEW_APP , 11.000000 , 5 , 0 , 0 
04/01/2019 , 04/29/2019 , ELIG_NEW_APP , 11.000000 , 6 , 0 , 0 
04/01/2019 , 04/29/2019 , ELIG_RENEWAL , 11.000000 , 0 , 24 , 0 
04/01/2019 , 04/29/2019 , ELIG_RENEWAL , 11.000000 , 1 , 0 , 0 
04/01/2019 , 04/29/2019 , ELIG_RENEWAL , 11.000000 , 2 , 0 , 0 
04/01/2019 , 04/29/2019 , ELIG_RENEWAL , 11.000000 , 3 , 0 , 0 
04/01/2019 , 04/29/2019 , ELIG_RENEWAL , 11.000000 , 4 , 0 , 0 
04/01/2019 , 04/29/2019 , ELIG_RENEWAL , 11.000000 , 5 , 0 , 0 
04/01/2019 , 04/29/2019 , ELIG_RENEWAL , 11.000000 , 6 , 0 , 0 
04/01/2019 , 04/29/2019 , BATCH , 11.000000 , 0 , 0 , 0 
04/01/2019 , 04/29/2019 , BATCH , 11.000000 , 1 , 0 , 0 
04/01/2019 , 04/29/2019 , BATCH , 11.000000 , 2 , 0 , 0 
04/01/2019 , 04/29/2019 , BATCH , 11.000000 , 3 , 0 , 0 
04/01/2019 , 04/29/2019 , BATCH , 11.000000 , 4 , 0 , 0 
04/01/2019 , 04/29/2019 , BATCH , 11.000000 , 5 , 0 , 0 
04/01/2019 , 04/29/2019 , BATCH , 11.000000 , 6 , 0 , 0 
04/01/2019 , 04/29/2019 , OTHER_INCOMING_DOCS , 11.000000 , 0 , 1 , 0 
04/01/2019 , 04/29/2019 , OTHER_INCOMING_DOCS , 11.000000 , 1 , 0 , 0 
04/01/2019 , 04/29/2019 , OTHER_INCOMING_DOCS , 11.000000 , 2 , 0 , 0 
04/01/2019 , 04/29/2019 , OTHER_INCOMING_DOCS , 11.000000 , 3 , 0 , 0 
04/01/2019 , 04/29/2019 , OTHER_INCOMING_DOCS , 11.000000 , 4 , 0 , 0 
04/01/2019 , 04/29/2019 , OTHER_INCOMING_DOCS , 11.000000 , 5 , 0 , 0 
04/01/2019 , 04/29/2019 , OTHER_INCOMING_DOCS , 11.000000 , 6 , 0 , 0 
04/01/2019 , 04/29/2019 , QC , 11.000000 , 0 , 73 , 0 
04/01/2019 , 04/29/2019 , QC , 11.000000 , 1 , 0 , 0 
04/01/2019 , 04/29/2019 , QC , 11.000000 , 2 , 0 , 0 
04/01/2019 , 04/29/2019 , QC , 11.000000 , 3 , 0 , 0 
04/01/2019 , 04/29/2019 , QC , 11.000000 , 4 , 0 , 0 
04/01/2019 , 04/29/2019 , QC , 11.000000 , 5 , 0 , 0 
04/01/2019 , 04/29/2019 , QC , 11.000000 , 6 , 0 , 0 
04/01/2019 , 04/29/2019 , ENROLLMENT , 11.000000 , 0 , 20 , 0 
04/01/2019 , 04/29/2019 , ENROLLMENT , 11.000000 , 1 , 0 , 0 
04/01/2019 , 04/29/2019 , ENROLLMENT , 11.000000 , 2 , 0 , 0 
04/01/2019 , 04/29/2019 , ENROLLMENT , 11.000000 , 3 , 0 , 0 
04/01/2019 , 04/29/2019 , ENROLLMENT , 11.000000 , 4 , 0 , 0 
04/01/2019 , 04/29/2019 , ENROLLMENT , 11.000000 , 5 , 0 , 0 
04/01/2019 , 04/29/2019 , ENROLLMENT , 11.000000 , 6 , 0 , 0 
04/01/2019 , 04/29/2019 , LINK_CLASSIFY , 11.000000 , 0 , 51 , 0 
04/01/2019 , 04/29/2019 , LINK_CLASSIFY , 11.000000 , 1 , 0 , 0 
04/01/2019 , 04/29/2019 , LINK_CLASSIFY , 11.000000 , 2 , 0 , 0 
04/01/2019 , 04/29/2019 , LINK_CLASSIFY , 11.000000 , 3 , 0 , 0 
04/01/2019 , 04/29/2019 , LINK_CLASSIFY , 11.000000 , 4 , 0 , 0 
04/01/2019 , 04/29/2019 , LINK_CLASSIFY , 11.000000 , 5 , 0 , 0 
04/01/2019 , 04/29/2019 , LINK_CLASSIFY , 11.000000 , 6 , 0 , 0 
04/01/2019 , 04/29/2019 , DE_NEW_APP , 12.000000 , 0 , 198 , 0 
04/01/2019 , 04/29/2019 , DE_NEW_APP , 12.000000 , 1 , 168 , 0 
04/01/2019 , 04/29/2019 , DE_NEW_APP , 12.000000 , 2 , 0 , 0 
04/01/2019 , 04/29/2019 , DE_NEW_APP , 12.000000 , 3 , 0 , 0 
04/01/2019 , 04/29/2019 , DE_NEW_APP , 12.000000 , 4 , 0 , 0 
04/01/2019 , 04/29/2019 , DE_NEW_APP , 12.000000 , 5 , 0 , 0 
04/01/2019 , 04/29/2019 , DE_NEW_APP , 12.000000 , 6 , 0 , 0 
04/01/2019 , 04/29/2019 , DE_APP_RENEWAL , 12.000000 , 0 , 14 , 0 
04/01/2019 , 04/29/2019 , DE_APP_RENEWAL , 12.000000 , 1 , 0 , 0 
04/01/2019 , 04/29/2019 , DE_APP_RENEWAL , 12.000000 , 2 , 0 , 0 
04/01/2019 , 04/29/2019 , DE_APP_RENEWAL , 12.000000 , 3 , 0 , 0 
04/01/2019 , 04/29/2019 , DE_APP_RENEWAL , 12.000000 , 4 , 0 , 0 
04/01/2019 , 04/29/2019 , DE_APP_RENEWAL , 12.000000 , 5 , 0 , 0 
04/01/2019 , 04/29/2019 , DE_APP_RENEWAL , 12.000000 , 6 , 0 , 0 
04/01/2019 , 04/29/2019 , DE_APPEAL , 12.000000 , 0 , 8 , 0 
04/01/2019 , 04/29/2019 , DE_APPEAL , 12.000000 , 1 , 0 , 0 
04/01/2019 , 04/29/2019 , DE_APPEAL , 12.000000 , 2 , 0 , 0 
04/01/2019 , 04/29/2019 , DE_APPEAL , 12.000000 , 3 , 0 , 0 
04/01/2019 , 04/29/2019 , DE_APPEAL , 12.000000 , 4 , 0 , 0 
04/01/2019 , 04/29/2019 , DE_APPEAL , 12.000000 , 5 , 0 , 0 
04/01/2019 , 04/29/2019 , DE_APPEAL , 12.000000 , 6 , 0 , 0 
04/01/2019 , 04/29/2019 , ELIG_NEW_APP , 12.000000 , 0 , 216 , 0 
04/01/2019 , 04/29/2019 , ELIG_NEW_APP , 12.000000 , 1 , 68 , 0 
04/01/2019 , 04/29/2019 , ELIG_NEW_APP , 12.000000 , 2 , 0 , 0 
04/01/2019 , 04/29/2019 , ELIG_NEW_APP , 12.000000 , 3 , 0 , 0 
04/01/2019 , 04/29/2019 , ELIG_NEW_APP , 12.000000 , 4 , 0 , 0 
04/01/2019 , 04/29/2019 , ELIG_NEW_APP , 12.000000 , 5 , 0 , 0 
04/01/2019 , 04/29/2019 , ELIG_NEW_APP , 12.000000 , 6 , 0 , 0 
04/01/2019 , 04/29/2019 , ELIG_RENEWAL , 12.000000 , 0 , 22 , 0 
04/01/2019 , 04/29/2019 , ELIG_RENEWAL , 12.000000 , 1 , 0 , 0 
04/01/2019 , 04/29/2019 , ELIG_RENEWAL , 12.000000 , 2 , 0 , 0 
04/01/2019 , 04/29/2019 , ELIG_RENEWAL , 12.000000 , 3 , 0 , 0 
04/01/2019 , 04/29/2019 , ELIG_RENEWAL , 12.000000 , 4 , 0 , 0 
04/01/2019 , 04/29/2019 , ELIG_RENEWAL , 12.000000 , 5 , 0 , 0 
04/01/2019 , 04/29/2019 , ELIG_RENEWAL , 12.000000 , 6 , 0 , 0 
04/01/2019 , 04/29/2019 , BATCH , 12.000000 , 0 , 0 , 0 
04/01/2019 , 04/29/2019 , BATCH , 12.000000 , 1 , 0 , 0 
04/01/2019 , 04/29/2019 , BATCH , 12.000000 , 2 , 0 , 0 
04/01/2019 , 04/29/2019 , BATCH , 12.000000 , 3 , 0 , 0 
04/01/2019 , 04/29/2019 , BATCH , 12.000000 , 4 , 0 , 0 
04/01/2019 , 04/29/2019 , BATCH , 12.000000 , 5 , 0 , 0 
04/01/2019 , 04/29/2019 , BATCH , 12.000000 , 6 , 0 , 0 
04/01/2019 , 04/29/2019 , OTHER_INCOMING_DOCS , 12.000000 , 0 , 7 , 0 
04/01/2019 , 04/29/2019 , OTHER_INCOMING_DOCS , 12.000000 , 1 , 0 , 0 
04/01/2019 , 04/29/2019 , OTHER_INCOMING_DOCS , 12.000000 , 2 , 0 , 0 
04/01/2019 , 04/29/2019 , OTHER_INCOMING_DOCS , 12.000000 , 3 , 0 , 0 
04/01/2019 , 04/29/2019 , OTHER_INCOMING_DOCS , 12.000000 , 4 , 0 , 0 
04/01/2019 , 04/29/2019 , OTHER_INCOMING_DOCS , 12.000000 , 5 , 0 , 0 
04/01/2019 , 04/29/2019 , OTHER_INCOMING_DOCS , 12.000000 , 6 , 0 , 0 
04/01/2019 , 04/29/2019 , QC , 12.000000 , 0 , 69 , 0 
04/01/2019 , 04/29/2019 , QC , 12.000000 , 1 , 0 , 0 
04/01/2019 , 04/29/2019 , QC , 12.000000 , 2 , 0 , 0 
04/01/2019 , 04/29/2019 , QC , 12.000000 , 3 , 0 , 0 
04/01/2019 , 04/29/2019 , QC , 12.000000 , 4 , 0 , 0 
04/01/2019 , 04/29/2019 , QC , 12.000000 , 5 , 0 , 0 
04/01/2019 , 04/29/2019 , QC , 12.000000 , 6 , 0 , 0 
04/01/2019 , 04/29/2019 , ENROLLMENT , 12.000000 , 0 , 11 , 0 
04/01/2019 , 04/29/2019 , ENROLLMENT , 12.000000 , 1 , 0 , 0 
04/01/2019 , 04/29/2019 , ENROLLMENT , 12.000000 , 2 , 0 , 0 
04/01/2019 , 04/29/2019 , ENROLLMENT , 12.000000 , 3 , 0 , 0 
04/01/2019 , 04/29/2019 , ENROLLMENT , 12.000000 , 4 , 0 , 0 
04/01/2019 , 04/29/2019 , ENROLLMENT , 12.000000 , 5 , 0 , 0 
04/01/2019 , 04/29/2019 , ENROLLMENT , 12.000000 , 6 , 0 , 0 
04/01/2019 , 04/29/2019 , LINK_CLASSIFY , 12.000000 , 0 , 74 , 0 
04/01/2019 , 04/29/2019 , LINK_CLASSIFY , 12.000000 , 1 , 0 , 0 
04/01/2019 , 04/29/2019 , LINK_CLASSIFY , 12.000000 , 2 , 0 , 0 
04/01/2019 , 04/29/2019 , LINK_CLASSIFY , 12.000000 , 3 , 0 , 0 
04/01/2019 , 04/29/2019 , LINK_CLASSIFY , 12.000000 , 4 , 0 , 0 
04/01/2019 , 04/29/2019 , LINK_CLASSIFY , 12.000000 , 5 , 0 , 0 
04/01/2019 , 04/29/2019 , LINK_CLASSIFY , 12.000000 , 6 , 0 , 0 
04/01/2019 , 04/29/2019 , DE_NEW_APP , 13.000000 , 0 , 198 , 0 
04/01/2019 , 04/29/2019 , DE_NEW_APP , 13.000000 , 1 , 168 , 0 
04/01/2019 , 04/29/2019 , DE_NEW_APP , 13.000000 , 2 , 0 , 0 
04/01/2019 , 04/29/2019 , DE_NEW_APP , 13.000000 , 3 , 0 , 0 
04/01/2019 , 04/29/2019 , DE_NEW_APP , 13.000000 , 4 , 0 , 0 
04/01/2019 , 04/29/2019 , DE_NEW_APP , 13.000000 , 5 , 0 , 0 
04/01/2019 , 04/29/2019 , DE_NEW_APP , 13.000000 , 6 , 0 , 0 
04/01/2019 , 04/29/2019 , DE_APP_RENEWAL , 13.000000 , 0 , 0 , 0 
04/01/2019 , 04/29/2019 , DE_APP_RENEWAL , 13.000000 , 1 , 14 , 0 
04/01/2019 , 04/29/2019 , DE_APP_RENEWAL , 13.000000 , 2 , 0 , 0 
04/01/2019 , 04/29/2019 , DE_APP_RENEWAL , 13.000000 , 3 , 0 , 0 
04/01/2019 , 04/29/2019 , DE_APP_RENEWAL , 13.000000 , 4 , 0 , 0 
04/01/2019 , 04/29/2019 , DE_APP_RENEWAL , 13.000000 , 5 , 0 , 0 
04/01/2019 , 04/29/2019 , DE_APP_RENEWAL , 13.000000 , 6 , 0 , 0 
04/01/2019 , 04/29/2019 , DE_APPEAL , 13.000000 , 0 , 0 , 0 
04/01/2019 , 04/29/2019 , DE_APPEAL , 13.000000 , 1 , 8 , 0 
04/01/2019 , 04/29/2019 , DE_APPEAL , 13.000000 , 2 , 0 , 0 
04/01/2019 , 04/29/2019 , DE_APPEAL , 13.000000 , 3 , 0 , 0 
04/01/2019 , 04/29/2019 , DE_APPEAL , 13.000000 , 4 , 0 , 0 
04/01/2019 , 04/29/2019 , DE_APPEAL , 13.000000 , 5 , 0 , 0 
04/01/2019 , 04/29/2019 , DE_APPEAL , 13.000000 , 6 , 0 , 0 
04/01/2019 , 04/29/2019 , ELIG_NEW_APP , 13.000000 , 0 , 0 , 0 
04/01/2019 , 04/29/2019 , ELIG_NEW_APP , 13.000000 , 1 , 216 , 0 
04/01/2019 , 04/29/2019 , ELIG_NEW_APP , 13.000000 , 2 , 57 , 0 
04/01/2019 , 04/29/2019 , ELIG_NEW_APP , 13.000000 , 3 , 0 , 0 
04/01/2019 , 04/29/2019 , ELIG_NEW_APP , 13.000000 , 4 , 0 , 0 
04/01/2019 , 04/29/2019 , ELIG_NEW_APP , 13.000000 , 5 , 0 , 0 
04/01/2019 , 04/29/2019 , ELIG_NEW_APP , 13.000000 , 6 , 0 , 0 
04/01/2019 , 04/29/2019 , ELIG_RENEWAL , 13.000000 , 0 , 0 , 0 
04/01/2019 , 04/29/2019 , ELIG_RENEWAL , 13.000000 , 1 , 0 , 0 
04/01/2019 , 04/29/2019 , ELIG_RENEWAL , 13.000000 , 2 , 0 , 0 
04/01/2019 , 04/29/2019 , ELIG_RENEWAL , 13.000000 , 3 , 0 , 0 
04/01/2019 , 04/29/2019 , ELIG_RENEWAL , 13.000000 , 4 , 0 , 0 
04/01/2019 , 04/29/2019 , ELIG_RENEWAL , 13.000000 , 5 , 0 , 0 
04/01/2019 , 04/29/2019 , ELIG_RENEWAL , 13.000000 , 6 , 0 , 0 
04/01/2019 , 04/29/2019 , BATCH , 13.000000 , 0 , 0 , 0 
04/01/2019 , 04/29/2019 , BATCH , 13.000000 , 1 , 0 , 0 
04/01/2019 , 04/29/2019 , BATCH , 13.000000 , 2 , 0 , 0 
04/01/2019 , 04/29/2019 , BATCH , 13.000000 , 3 , 0 , 0 
04/01/2019 , 04/29/2019 , BATCH , 13.000000 , 4 , 0 , 0 
04/01/2019 , 04/29/2019 , BATCH , 13.000000 , 5 , 0 , 0 
04/01/2019 , 04/29/2019 , BATCH , 13.000000 , 6 , 0 , 0 
04/01/2019 , 04/29/2019 , OTHER_INCOMING_DOCS , 13.000000 , 0 , 0 , 0 
04/01/2019 , 04/29/2019 , OTHER_INCOMING_DOCS , 13.000000 , 1 , 7 , 0 
04/01/2019 , 04/29/2019 , OTHER_INCOMING_DOCS , 13.000000 , 2 , 0 , 0 
04/01/2019 , 04/29/2019 , OTHER_INCOMING_DOCS , 13.000000 , 3 , 0 , 0 
04/01/2019 , 04/29/2019 , OTHER_INCOMING_DOCS , 13.000000 , 4 , 0 , 0 
04/01/2019 , 04/29/2019 , OTHER_INCOMING_DOCS , 13.000000 , 5 , 0 , 0 
04/01/2019 , 04/29/2019 , OTHER_INCOMING_DOCS , 13.000000 , 6 , 0 , 0 
04/01/2019 , 04/29/2019 , QC , 13.000000 , 0 , 6 , 0 
04/01/2019 , 04/29/2019 , QC , 13.000000 , 1 , 63 , 0 
04/01/2019 , 04/29/2019 , QC , 13.000000 , 2 , 0 , 0 
04/01/2019 , 04/29/2019 , QC , 13.000000 , 3 , 0 , 0 
04/01/2019 , 04/29/2019 , QC , 13.000000 , 4 , 0 , 0 
04/01/2019 , 04/29/2019 , QC , 13.000000 , 5 , 0 , 0 
04/01/2019 , 04/29/2019 , QC , 13.000000 , 6 , 0 , 0 
04/01/2019 , 04/29/2019 , ENROLLMENT , 13.000000 , 0 , 0 , 0 
04/01/2019 , 04/29/2019 , ENROLLMENT , 13.000000 , 1 , 11 , 0 
04/01/2019 , 04/29/2019 , ENROLLMENT , 13.000000 , 2 , 0 , 0 
04/01/2019 , 04/29/2019 , ENROLLMENT , 13.000000 , 3 , 0 , 0 
04/01/2019 , 04/29/2019 , ENROLLMENT , 13.000000 , 4 , 0 , 0 
04/01/2019 , 04/29/2019 , ENROLLMENT , 13.000000 , 5 , 0 , 0 
04/01/2019 , 04/29/2019 , ENROLLMENT , 13.000000 , 6 , 0 , 0 
04/01/2019 , 04/29/2019 , LINK_CLASSIFY , 13.000000 , 0 , 0 , 0 
